#Index,Key,MsgJp,MsgEn,GmdPath,ArcPath,ArcName,ReadIndex,,
0,q40000124_00_124,森に潜む危機,In the Forest,ui\00_message\quest_info\q40000124_00.gmd,\quest\q40000124.arc,q40000124.arc,0
1,q40200108_00_446,"牛を放牧に出したんですけど、何頭か帰ってこないんです
いつも時間通りに帰ってくるのに――
昨日<LQVA>匹くらい<LQEM>を見かけたんだけど
まさかそいつらに襲われたんじゃ――","牛を放牧に出したんですけど、何頭か帰ってこないんです
いつも時間通りに帰ってくるのに――
昨日<LQVA>匹くらい<LQEM>を見かけたんだけど
まさかそいつらに襲われたんじゃ――",ui\00_message\quest_info\q40200108_00.gmd,\quest\q40200108.arc,q40200108.arc,1
0,q40200109_00_447,門は村の顔,門は村の顔,ui\00_message\quest_info\q40200109_00.gmd,\quest\q40200109.arc,q40200109.arc,0
1,q40200109_00_447,"はぁ――全く、頭が痛いわね
誰か<LQEM>の駆除を頼めない？
村の門に傷を付けられてね――
見せしめと思って<LQVA>匹ほど懲らしめてきて","はぁ――全く、頭が痛いわね
誰か<LQEM>の駆除を頼めない？
村の門に傷を付けられてね――
見せしめと思って<LQVA>匹ほど懲らしめてきて",ui\00_message\quest_info\q40200109_00.gmd,\quest\q40200109.arc,q40200109.arc,1
0,q40200110_00_448,＜エリアオーダー＞キンガル魔物征伐,Area Order: Kingal Demon Extermination,ui\00_message\quest_info\q40200110_00.gmd,\quest\q40200110.arc,q40200110.arc,0
1,q40200110_00_448,"エリアマスターとして、このキアランより正式に依頼する
キンガル周辺に集結しつつある<LQEM>の一斉討伐のため
戦力を持つ者は<LQVA>匹の討伐に向かってくれ","エリアマスターとして、このキアランより正式に依頼する
キンガル周辺に集結しつつある<LQEM>の一斉討伐のため
戦力を持つ者は<LQVA>匹の討伐に向かってくれ",ui\00_message\quest_info\q40200110_00.gmd,\quest\q40200110.arc,q40200110.arc,1
0,q40200111_00_449,遊んでみたいだけ,遊んでみたいだけ,ui\00_message\quest_info\q40200111_00.gmd,\quest\q40200111.arc,q40200111.arc,0
1,q40200111_00_449,"ねぇねぇ、<LQIM>が欲しいな
遊んでみたいだけだからちょっとでいいよ
えーっと、<LQVA>つくらい――","ねぇねぇ、<LQIM>が欲しいな
遊んでみたいだけだからちょっとでいいよ
えーっと、<LQVA>つくらい――",ui\00_message\quest_info\q40200111_00.gmd,\quest\q40200111.arc,q40200111.arc,1
0,q40200112_00_450,釣り餌の代替品,釣り餌の代替品,ui\00_message\quest_info\q40200112_00.gmd,\quest\q40200112.arc,q40200112.arc,0
1,q40200112_00_450,"釣りの餌を切らしてしまったようだ
新しく作るのに<LQIM>が要るから、余っていれば買い取ろう
<LQVA>つほどあれば、今日は十分だ","釣りの餌を切らしてしまったようだ
新しく作るのに<LQIM>が要るから、余っていれば買い取ろう
<LQVA>つほどあれば、今日は十分だ",ui\00_message\quest_info\q40200112_00.gmd,\quest\q40200112.arc,q40200112.arc,1
0,q40200113_00_451,独自の火種レシピ,独自の火種レシピ,ui\00_message\quest_info\q40200113_00.gmd,\quest\q40200113.arc,q40200113.arc,0
1,q40200113_00_451,"火種を作る時に<LQIM>を使うと、何となく火が
長持ちする気がして気に入ってるんだけど、今手元に無いんだよな
誰か<LQVA>つだけくれないか？
ほんの少しでいいんだよ","火種を作る時に<LQIM>を使うと、何となく火が
長持ちする気がして気に入ってるんだけど、今手元に無いんだよな
誰か<LQVA>つだけくれないか？
ほんの少しでいいんだよ",ui\00_message\quest_info\q40200113_00.gmd,\quest\q40200113.arc,q40200113.arc,1
0,q40200114_00_452,明日のミルクの素,明日のミルクの素,ui\00_message\quest_info\q40200114_00.gmd,\quest\q40200114.arc,q40200114.arc,0
1,q40200114_00_452,"<LQIM>を持っている人はいません？
あれを牛たちの餌に混ぜると
なぜだか乳の出がよくなるんですよ
<LQVA>個もあれば十分なんだけど――","<LQIM>を持っている人はいません？
あれを牛たちの餌に混ぜると
なぜだか乳の出がよくなるんですよ
<LQVA>個もあれば十分なんだけど――",ui\00_message\quest_info\q40200114_00.gmd,\quest\q40200114.arc,q40200114.arc,1
0,q40200115_00_453,みんな大好きミートパイ！,みんな大好きミートパイ！,ui\00_message\quest_info\q40200115_00.gmd,\quest\q40200115.arc,q40200115.arc,0
1,q40200115_00_453,"明日は食べると力が湧いてくるミートパイを作ろうかね！
誰かさんが隠し味に使う<LQIM>を
<LQVA>つ用意してくれればの話だけど！
さぁ、一番に持ってきてくれるのは誰だい？","明日は食べると力が湧いてくるミートパイを作ろうかね！
誰かさんが隠し味に使う<LQIM>を
<LQVA>つ用意してくれればの話だけど！
さぁ、一番に持ってきてくれるのは誰だい？",ui\00_message\quest_info\q40200115_00.gmd,\quest\q40200115.arc,q40200115.arc,1
0,q40200116_00_454,採取のためであっても,採取のためであっても,ui\00_message\quest_info\q40200116_00.gmd,\quest\q40200116.arc,q40200116.arc,0
1,q40200116_00_454,"ううむ、どうにも<LQIM>が足りん
<LQVA>個採ってきてくれたら報酬は支払おう
ただし、遺跡の近くには近寄るなよ","ううむ、どうにも<LQIM>が足りん
<LQVA>個採ってきてくれたら報酬は支払おう
ただし、遺跡の近くには近寄るなよ",ui\00_message\quest_info\q40200116_00.gmd,\quest\q40200116.arc,q40200116.arc,1
0,q40200117_00_455,グルメな家畜たち,グルメな家畜たち,ui\00_message\quest_info\q40200117_00.gmd,\quest\q40200117.arc,q40200117.arc,0
1,q40200117_00_455,"おばさんのぼやきを聞くに、最近家畜たちの餌の食い付きが悪いみたいだ
ずっと同じ餌をやってると、動物といえど飽きがくるんだよな
<LQIM>を<LQVA>個ほど使っていぶしてやれば
味を変えてやれるんだけど、俺は持ってなくてさ","おばさんのぼやきを聞くに、最近家畜たちの餌の食い付きが悪いみたいだ
ずっと同じ餌をやってると、動物といえど飽きがくるんだよな
<LQIM>を<LQVA>個ほど使っていぶしてやれば
味を変えてやれるんだけど、俺は持ってなくてさ",ui\00_message\quest_info\q40200117_00.gmd,\quest\q40200117.arc,q40200117.arc,1
0,q40200118_00_456,壁の補修材,壁の補修材,ui\00_message\quest_info\q40200118_00.gmd,\quest\q40200118.arc,q40200118.arc,0
1,q40200118_00_456,"誰か<LQIM><LQVA>個持ってない？
壁の補修にアレを使うと長持ちするって聞いたから
試してみたいのよ","誰か<LQIM><LQVA>個持ってない？
壁の補修にアレを使うと長持ちするって聞いたから
試してみたいのよ",ui\00_message\quest_info\q40200118_00.gmd,\quest\q40200118.arc,q40200118.arc,1
0,q40200119_00_457,シェナのキッチン事情,シェナのキッチン事情,ui\00_message\quest_info\q40200119_00.gmd,\quest\q40200119.arc,q40200119.arc,0
1,q40200119_00_457,"たくさんあったはずの<LQIM>が
いつの間にか底をつきかけてるじゃないか！
手が空いてる人がいたら、<LQVA>つくらい採取を頼めないかねぇ","たくさんあったはずの<LQIM>が
いつの間にか底をつきかけてるじゃないか！
手が空いてる人がいたら、<LQVA>つくらい採取を頼めないかねぇ",ui\00_message\quest_info\q40200119_00.gmd,\quest\q40200119.arc,q40200119.arc,1
0,q40200120_00_458,＜エリアオーダー＞キンガル補給,Area Order: Kingal Resupply,ui\00_message\quest_info\q40200120_00.gmd,\quest\q40200120.arc,q40200120.arc,0
1,q40200120_00_458,"キンガル峡谷エリアマスターのキアランだ
昨今の事情を鑑み、いざという時のために<LQIM>を大量に備蓄しておくことにする
<LQVA>個集めた者には報酬を出そう","キンガル峡谷エリアマスターのキアランだ
昨今の事情を鑑み、いざという時のために<LQIM>を大量に備蓄しておくことにする
<LQVA>個集めた者には報酬を出そう",ui\00_message\quest_info\q40200120_00.gmd,\quest\q40200120.arc,q40200120.arc,1
0,q40200121_00_459,強いヒトへ,強いヒトへ,ui\00_message\quest_info\q40200121_00.gmd,\quest\q40200121.arc,q40200121.arc,0
1,q40200121_00_459,"ダレか、<LQEM>、<LQVA>匹倒してきて
強いヒトいたら、ちょっと安心できるダカラ――","ダレか、<LQEM>、<LQVA>匹倒してきて
強いヒトいたら、ちょっと安心できるダカラ――",ui\00_message\quest_info\q40200121_00.gmd,\quest\q40200121.arc,q40200121.arc,1
0,q40200122_00_460,やつらを怖がらせてやれ,やつらを怖がらせてやれ,ui\00_message\quest_info\q40200122_00.gmd,\quest\q40200122.arc,q40200122.arc,0
1,q40200122_00_460,"<LQEM>を怖がらせるため
<LQVA>匹討伐する　任せた","<LQEM>を怖がらせるため
<LQVA>匹討伐する　任せた",ui\00_message\quest_info\q40200122_00.gmd,\quest\q40200122.arc,q40200122.arc,1
0,q40200123_00_461,うろつく足音,うろつく足音,ui\00_message\quest_info\q40200123_00.gmd,\quest\q40200123.arc,q40200123.arc,0
1,q40200123_00_461,"オレ、耳いいだけど
<LQEM>の声キコエル！
洞窟の近く、<LQVA>匹ウロウロしてる","オレ、耳いいだけど
<LQEM>の声キコエル！
洞窟の近く、<LQVA>匹ウロウロしてる",ui\00_message\quest_info\q40200123_00.gmd,\quest\q40200123.arc,q40200123.arc,1
0,q40200124_00_462,怖いの、なくそう,怖いの、なくそう,ui\00_message\quest_info\q40200124_00.gmd,\quest\q40200124.arc,q40200124.arc,0
1,q40200124_00_462,"ミンナ、ちょっとずつ<LQEM>やっつけたら
いつかいなくなるじゃナイ？
ネ、お願い！　<LQVA>匹やっつけて！","ミンナ、ちょっとずつ<LQEM>やっつけたら
いつかいなくなるじゃナイ？
ネ、お願い！　<LQVA>匹やっつけて！",ui\00_message\quest_info\q40200124_00.gmd,\quest\q40200124.arc,q40200124.arc,1
0,q40200125_00_463,怖くて眠れナイ,怖くて眠れナイ,ui\00_message\quest_info\q40200125_00.gmd,\quest\q40200125.arc,q40200125.arc,0
1,q40200125_00_463,"外、怖い<LQEM>いるデショ？
ココが襲われたら――すごく怖い――
ダカラ、<LQVA>匹やっつけてきてほしい――","外、怖い<LQEM>いるデショ？
ココが襲われたら――すごく怖い――
ダカラ、<LQVA>匹やっつけてきてほしい――",ui\00_message\quest_info\q40200125_00.gmd,\quest\q40200125.arc,q40200125.arc,1
0,q40200126_00_464,きっとまた来る魔物,きっとまた来る魔物,ui\00_message\quest_info\q40200126_00.gmd,\quest\q40200126.arc,q40200126.arc,0
1,q40200126_00_464,"出入り口に<LQEM>近付いてた
追い払ったが、きっとまた来る
<LQVA>匹くらい、いた","出入り口に<LQEM>近付いてた
追い払ったが、きっとまた来る
<LQVA>匹くらい、いた",ui\00_message\quest_info\q40200126_00.gmd,\quest\q40200126.arc,q40200126.arc,1
0,q40200127_00_465,この稀有なる集落,この稀有なる集落,ui\00_message\quest_info\q40200127_00.gmd,\quest\q40200127.arc,q40200127.arc,0
1,q40200127_00_465,"少し外を歩いてみたら<LQEM>を
<LQVA>匹も見かけて、すぐに帰ってきましたわい
この集落を守るために討伐が必要でしょうな","少し外を歩いてみたら<LQEM>を
<LQVA>匹も見かけて、すぐに帰ってきましたわい
この集落を守るために討伐が必要でしょうな",ui\00_message\quest_info\q40200127_00.gmd,\quest\q40200127.arc,q40200127.arc,1
0,q40200128_00_466,ちゃんと支払う,ちゃんと支払う,ui\00_message\quest_info\q40200128_00.gmd,\quest\q40200128.arc,q40200128.arc,0
1,q40200128_00_466,"資材集めに行く道に<LQEM><LQVA>匹いた！
これじゃシゴトにならない
やっつけてくれたらゴールド払う
はやくやっつけて、はやく","資材集めに行く道に<LQEM><LQVA>匹いた！
これじゃシゴトにならない
やっつけてくれたらゴールド払う
はやくやっつけて、はやく",ui\00_message\quest_info\q40200128_00.gmd,\quest\q40200128.arc,q40200128.arc,1
0,q40200129_00_467,ギョロギョロ覗いてた,ギョロギョロ覗いてた,ui\00_message\quest_info\q40200129_00.gmd,\quest\q40200129.arc,q40200129.arc,0
1,q40200129_00_467,"<LQEM>がココを覗きこんでた
すごく危険ダ
もしも入ってこられたら、困ることなる
なんとかしないと――","<LQEM>がココを覗きこんでた
すごく危険ダ
もしも入ってこられたら、困ることなる
なんとかしないと――",ui\00_message\quest_info\q40200129_00.gmd,\quest\q40200129.arc,q40200129.arc,1
0,q40200130_00_468,＜エリアオーダー＞マヌン魔物征伐,Area Order: Manun Demon Extermination,ui\00_message\quest_info\q40200130_00.gmd,\quest\q40200130.arc,q40200130.arc,0
1,q40200130_00_468,"通路まで<LQEM>、入ってきてた
すごく危ない
<LQVA>匹、辺りから駆除する！
この拠点守らないといけない！","通路まで<LQEM>、入ってきてた
すごく危ない
<LQVA>匹、辺りから駆除する！
この拠点守らないといけない！",ui\00_message\quest_info\q40200130_00.gmd,\quest\q40200130.arc,q40200130.arc,1
0,q40200131_00_469,ダリンのお願い,ダリンのお願い,ui\00_message\quest_info\q40200131_00.gmd,\quest\q40200131.arc,q40200131.arc,0
